review,sentiment
movie deceiving ever using suspenseful looking actor like walken play piece junk made look like nothing better play boring role like one fact movie supposed witch really see almost end movie meanwhile sit watch boring film get try get meaning point go whole trail boring actor actress thinking whole time passed another movie decided one waisted money make whole point time useless sitting rather watch cartoon goodness sake leave one alone please,0
superb star quality gerard philipe died way young leap screen witty funny sly swashbuckling comedy plenty sword fencing knockabout antic charmingly loopy storytelling impossible resist sweet romantic comedy young gina lollobrigida love interest movie one remember great affection,1
twenty five year ago showed film child class entomology still remember excitement kid spellbound termite built live castle clay also animal use mound fantastic scene cobra fight monitor lizard colony mongoose watch good entomology class also teaching ecology since much interaction termite organism whole ecology organism live around mound br br wish available dvd could watch show others,1
honest pimped purple plane snoop dogg helm amusing visual gag would decent concept second commercial maybe minute music video producer committed age old concept comedy sin stretching second material hour half film result predictably lame remainder minute filled typical gamut racist sexist humor fart joke offensive worst painfully unfunny threadbare plot scream weight contrivance best avoided unless drunk stoned,0
first foremost movie stupidest plot movie ever seen unfortunately see one flipping channel one day stumbled upon lousy excuse movie confirmed saying long time carrot top actor funny slightest sense act like great comedian think command audience attention frankly acting ability year old class clown scratch le year old ability compare carrot top would grave insult upon good name movie try funny using dull one liner seem lifted cartoon end would done anything erase memory movie sadly memory stay thing warn others never watch movie however prof rumor true carrot top act worth damn,0
swedish splatter movie world gone insane br br probably still common sight day swedish gore flick b movie business sweden seems trouble day long gone golden day rymdinvasion lappland movie seems trouble much talk still manages somewhat amusing mainly good fx great b movie script acting still pretty bad though actually matter much supposed gore flick nothing go bit wrong reason simply enough blood fill void br br every person know gert fylking good laugh role sgt though nearly laughed as really hilariously bad br br besides good part listed really nothing else recommend unless starved swedish b movie br br,0
matter one worst film ever made plot go follows slog jungle looking area minute bo go somewhere strip slog jungle give bo another excuse strip back jungle oh look tarzan looking guy strip bo strip kill safari people tarzan looking guy fight scene save bo bo strip run credit run credit run,0
snake train movie rented due pure amusement thought movie snake plane enjoyable action film obviously film maker wanted cash success low budget effort minute snake train almost unbearable witness keep pausing film something entertain due lack happening film throughout duration film never fully explained girl curse keep coughing green purplish goo constantly endless boring dialog two main character brujo alma discussing get rid curse appreciate low budget film making truly picky movie open genre budget snake train truly one worst horror film ever seen writer acid something end film woman suddenly turn giant snake importantly earth able devour train br br bottom line snake train movie need avoided cost intrigued like title movie seriously bad let put snake rest br br,0
gave think moral lesson story provoked thought comment wife acting dialogue mediocre must confess came feeling like beaten head god god christ saviour stuff movie story line need recovering catholic christian avoid one make nauseous movie good job demonstrating thin line good citizen someone could become potential stalker focused might,0
catchy title like butcher plainfield ed gein variation kane hodder playing doubt fly shelf couple week viewer bored silly latest take life ed gien br br movie focus ed rampage give u glimpse psycosis dwelling plainfeild scene give movie much needed jolt br br ruin constant focus character life focus le ed big mistake br br kane hodder strange choice play gein pull quite well deserves acting credit get day prascilla barnes micahel barryman also show br br,0
insomniac nightmare story man plunge insanity chronic insomnia jack plagued hallucination causing try determine real br br find interesting thing jack near end think time movie happily ever hollywood ending wrong new york city place nobody sleep br br te nanavati writer director good film insomniac nightmare talented filmmaker writer made film right high school graduation real potential one watch upcoming future br br watched short film constantly uncomfortable music bleak scenery realistic portrayal insomniac dominic monaghan jack desperately wanted turn time escape,1
may biased author novel hungry bachelor club self published screenplay written good friend hungry bachelor fred dresch inspiration character marlon film pleased trailer hope see film entirety comment jorja fox play delmar youngblood character stellar carry bulk emotional vehicle fine form done better look like real people hardly formula driven thankfully drive statement racial prejudice home gracefully heartfelt,1
laughed hard since granny got caught wringer say one pothead hilarious quasi spoof val lewton george romero walking dead movie come love loath depending personal taste year br br story young actor pair play ghoulish prank rest troupe one spooky night visit cemetery island artistic director alan pretend bring dead back life conducting highly stylized ritual br br way much screen time misspent amateur dialog includes lame witticism melodrama kind unnecessary filler commentary alan stop irritating laughter way much action kick come close end film worth wait br br saw one late night local station television program ran film much like one one scared age might laugh way bitter end probably reason nowadays people still wear striped hip hugger,0
grease like crack classless shameful euphoric powerfully addictive experience sister would watch rewind watch passed became confused hostile stand one another year old girl reviewed film brilliant fun better original grease fledgling adolescent hormone blame rest assured unyielding fixation utter rubbish pas br br however little girl absolutely excuse suggest grease anything inane artless slipshod embarrassment participated production distribution consumption br br sake criticism dignify film explaining blow br br well executed musical song advance narrative develop character grease debatable exception music obscenely pointless song appear relate gimped innuendo sex excessive general way score tonight reproduction country prowlin without making one concrete statement film character theme plus music uncomfortably stupid one cast demonstrates even crudest semblance ability sing dance br br bird badass least somewhat likable instead annoying wussy dufus loser end johnny nogerelli offer michael sacred bird jacket initiate gang michael kick ground spit duck away fervently scrub part body touched course accepts gold despite fact bunch bumbling meatheads greater honor one bird br br since michael beautiful smart kind resourceful average everyway musical impotence notwithstanding feasible stephanie would ultimately embrace reveals man behind mask stephanie hand slovenly slack jawed bubble gum smacking dirty sweatshirt wearing gracelessly rude trashy dingbat aside pretty guess harbor likable characteristic thus audience given justification whatsoever depth michael attraction br br could go want mention gross inferiority predecessor since apparently many crank seem feel comparison unfair say though think want revisit mess old time sake grease experience akin living first kiss kissing snot nosed year old kid acne slobby brace magic gone left feeling dirty disturbed trust,0
well made documentary focusing two sudanese refugee get resettled united state basic fish water story non fiction twist found fascinating see peter santino lived prior coming america adapted arrived houston texas expected sort heaven found lot harder look cope well state go hopeful idealist somewhat realistic skeptic everywhere go meet bureaucrat paper trail citizen may take granted fret blacker african american feel accepted one lost boy manages leave houston go olathe kansa find condition slightly better still le ideal people try help well try hurt film shown talked put gun head robbed leading one lost boy comment negatively black people america good found interesting arrived houston august month world trade center attacked terrorist hoped see reaction tragedy mentioned still really well done documentary narration none needed really lost boy fine job expounding event going around without help thank much,1
mmmm previous summary say like alien predator enjoy film could disagree film pay respect weighty lineage reduced two best loved sci fi strand little teen horror slasher movie none tension foreboding present previous alien predator movie discernible lead character really care character positively yearned see stereotypical cast die soon possible vain hope something better would replace really take super human incompetence two fearsome creature ever invented positively fail make gripping thrilling movie watch want see,0
foot long giant mutant squid five tentacle razor fang ability reproduce cell terrorizes small florida town various marine biologist doctor cop plot kill meanwhile human monster named miller offs people discover devilfish manmade creation used greedy benefit evil doctor miller attack female researcher strangles drowns bathtub toss hairdryer rip panty dead body br br lot false alarm set hero peter stella janet bob set high tech high tech anyway seaquarium boat catch creature frequently seen close hilariously obvious speeded film seem menacing fire destroy lead flamethrower armed posse v aquatic beast finale br br jaw cash pretty tame legless corpse decapitation watchable benefit excellent antony barrymore score decent monster design luigi cozzi sergio martino wrote original story br br score,0
another great film critic love problem good movie br br film premise simple nine convict escape prison tenth one go crazy tell treasure br br first half lot slapstick broad second half character driven descent fantasy melancholy br br two half simply mix individual scene work well guy crashing friend house new filipino bride hilarious later scene big guy working restaurant tug heartstrings simply mesh br br movie well missing entire set ups one scene show guy desperately looking change deserted vending machine buy snack next scene whole crew drag sitting restaurant get dress wig crew includes big guy midget get clothes money buy meal puzzling drag clearly guy drag let face anything memorable witness big guy dwarf eating meal dressed woman mention big guy dwarf besides old guy everyone else seems blend fact wear matching white jumpsuit throughout movie movie little character development first half result second half really lack emotional punch often trying figure individual payoff scene br br speaking drag second half wonderful sweeping camera shot big emotional moment great symbolism make great film also excruciatingly slow make boring movie br br soul big disappointment review gush great film somewhere good luck finding,0
bled apt title watch feel life bled cliché horror people exactly going basement going attic trouble ensues take heed watch film show brain victim horror movie never stay clear enter need anymore incentive film bad worst uwe boll film mean house dead bad often thought entering review film b watching based comment herein discovered guess everyone entiled opinion please trust mine,0
highly original decent movie brave move involved care well put together movie time fact eddie murphy something non formulaic know happen next make favorite mine wish movie imaginative one rather old formula entertainment,1
one brilliant young men went dared make teen romance film actually call would invoke devil fan micro budget packed taste sensitiveness maturity peter sollett deserve admiration respect thanks demonstrating power industry stereotype flushed toilet one location handful rich character low budget good acting amateur decent lighting worshipper true indie cinema watch stop watching well know,1
beware lovely originated play written mel dinelli apparently liked writing frightened woman first best effort screenplay spiral staircase also loretta young suspense thriller cause alarm couple year earlier play dinelli wrote originally entitled man ran performance broadway season dinelli effort broadway starred dorothy gish richard boone br br role gish boone played taken ida lupino robert ryan whatever reason rko thought eliminate age difference dinelli rewrote play screen wondering thought certainly frailty issue eliminated completely story br br thing eliminated people wearing period clothing around world war yet reference time story take place thought strange later telephone company repairman come ida lupino residence noticed truck vintage one era br br film almost entirely set within ida lupino home hired itinerant stranger robert ryan handyman film great object lesson hiring stranger without reference turn ryan schizophrenic imprisons lupino home day br br lead fine job even change made film like beware lovely stuff small studio like rko best done mgm paramount glossy trapping would overwhelmed solid story,1
film mildly entertaining one neglect acknowledge numerous incongruity plot sheer lack believability bruce willis jackal never seems live reputation cunning mastermind underworld instead bumbles broad daylight parading mishmash shoddy disguise man never captured even identified beyond audience impressed cleverness daring considering price demand service exorbitant million method decidedly low budget stupid br br pursuit least ridiculous behavior show sense expertise instead relying half baked conjecture sends traversing across country whim incredibly far fetched guess maybe bought boat maybe chicago etc etc invariably lead straight jackal yet escape clumsy grasp br br richard gere whose irish accent fade like distant radio station play inexplicable role imprisoned convict released jail work alongside fbi actually make compatible partner mean amateurish inept professional pal one point actually confronts infamous jackal unfortunately fbi although trust enough leave sight fail equip weapon mean communication kind operation running br br film also appears overly reliant gruesome violence entirely superfluous provides suspense whatsoever supposedly stealthy jackal act like demented senseless serial killer eliminating people sport writing victim cheek blood br br film action scene predictable unrealistic many moment ruined melodrama movie poorly executed many level one bright spot ever consistent sidney poitier avoid movie mood think watch br br,0
movie true reflection australian resourcefulness required make country last year pompous like british gung ho like american either country attempted crew would failed dismally either due ignorance british part much faith superior firepower american side true australian e non import one excel modern military conflict improvise adult life look example like gallipoli paschendale tobruk new guinea vietnam,1
sweet sixteen minute director jim sotos cast bo hopkins susan strasberg aleisa shirley patrick macnee dana kimmell br br fifteen year old bad girl melissa new desert town long folk around start dying detective put together clue help nancy drew good girl daughter played friday th alumnus dana kimmell local native american prime suspect since seem upset prejudiced townsfolk event lead revealing killer melissa sixteenth birthday party br br average slasher memorable made tv feel without much score besides title character corny theme song play couple time throughout line like killer turn u coleslaw fit standard eighty slasher screenplay marci call melissa bad name somehow immediately develop friendship apparently marci see hard fit melissa know wear make movie would hard pressed made today main character fifteen director inserting multiple gratuitous close ups social commentary indian developed enough taken seriously surprised fairly high rating movie get sweet sixteen ed hunt bloody birthday potential capitalize time honored tradition birthday party create intense sequence carnage feel failed deliver bright side releasing obscure movie like dvd give hope others follow,0
ok begin movie changed life plot seamless james cahill done initially first viewing disappointed seen silver screen however exploring dvd many feature oh god jakes cahill commentary film almost flawless acting told industry secret used film get experience br br impressed actor scene security guard talking girl hallway reminded favorite blue pornographic movie certainly gangsta express disappointment sequel br br still blown away viewing martial art skill involved matched sign indicating location library school possibly guy playing retard timeless classic best film come europe year oscar dawn,1
nice see bruce willis come action throne let u see really talented actor shine film near year old image consultant totally lost touch inner child meet face face one rare film talk audience truly offer something whole family caring keeping child inside realizing grow exactly way thought would willis seems building impressive track record working kid witness sixth sense haley joel osment great chemistry spencer breslin nice photography music ending wonderful uplifting great film see every member family,1
soldier great movie everyone hated plenty good reason liked soldier alot partly expectation low saw surprised br br first art direction tight well executed far science fiction backdrop go soldier thing design genre set costume prop consistent competently executed love future military style impressed effort made movie worth time took watch br br second kurt russell fan grew watching guy memorable movie youth barefoot executive john carpenter film soldier essentially action movie role sergeant todd essential action hero award winning role kurt muster convincing emotion little dialog br br third fight scene battle well choreographed iron monkey even matrix far exceeds average level quality genre br br seen like sci fi action film pick pas rental depot choice expect next bladerunner,1
family dad louis dale midkiff mom rachel denise crosby year old eileen blaze berdalh year old gage miko hughes move beautiful house maine seemingly unaware semi roar highway front house every second neighbor across way wonderful fred gwynne make feel home show pet cemetery child bury pet little sacred ground bring dead back life dead come back nasty mood br br definite spoiler novel stephen king good long developed character situation made care happened movie jettisons character development play gore violence animal killed camera know faked still repulsive little boy hit semi casket pop open funeral totally sick scene brought back life attack kill people including mom wonder year old able hang ghostly jogger ask try help family reason movie work audience shoving every gruesome death violence face go way shock end spoiler br br acting help midkiff dreadful father handsome buff totally blank crosby much better two kid annoying gwynne single handedly save picture effortless good acting br br picture show total contempt audience taking large leap logic character incredibly stupid thing especially midkiff end movie inexplicably huge box office hit led even worse sequel saw theatre back disturbed audience kept cheering violence appalled saw sick repulsive horror film way br br think get worse ramones sing title song wanna buried pet cemetery truly beyond belief,0
best picture baseball since redford whacked natural way dennis quaid rachel griffith light screen great story cast seemed real enough pull life br br laced dream dripping reality american dream reignites true story devil ray mid life rookie jimmy morris australian born actress rachel griffith play native west texan better lot texan know dennis quaid perfection cast wannabe gonnabe humble winner much psychological baggage average viewer audience real screen chemistry work like baseball heart warmer going love film ingredient americana apple pie popcorn became a la mode br br hey buy cd music rock carry story magnificently syncing word music push story forward exactly way area disappoints often br br criticism given baseball somebody else quaid something teach u character heart st rita nun nice decoration never really found place story open close around little long worth every minute last analysis br br,1
writer director peter greenaway cement title high lord art house pretension latest exercise obnoxious self indulgence ½ woman film follows wealthy englishman son mutual quest sexual satisfaction lure blackmail woman guess many joining personal collection concubine br br think possible way premise could offensive chance greenaway done female character little catalogue fetish two protagonist partake kabuki obsessed mio ever pregnant giaconda beryl got thing farm animal giulietta leg us wheelchair half woman get greenaway vehemently denies accusation misogyny br br film go eroticize anything everything japan continuation theme snore worthy le sexist film pillow book pillow book erotic graceful ½ woman get horny exploitative greenaway work tasteless arrogant fetishism person likely enjoy watching auteur,0
first flicked onto log accidentally one night waching television since never missed episode br br humour weird like cross brass eye social commentary fast show excellent one liner amazing plot seems develop week without ever going anywhere best example hillary bris special stuff br br humour appeal say sick easy see coming nonetheless give try like watch like glad took advice,1
go open air cinema greek summer night usually care movie edison started really good good effort singer want actor great morgan freeman movie usually good start catch audience done bit boring yet story filling middle movie character le action done third part something really good remember movie see elite police officer packed weapon demolish building shoot guy behind car fail hit even kill guy take flame thrower kill rest realise greek summer sky filled star way good distracted movie like,0
reminded spinal tap serious level story band reunion tour thing harmonious especially impressed performance bill nighy ray felt sorry yet certain creepiness great movie watch ever seen favorite band get wrinkly old pathetic bittersweet highly recommended,1
one funniest romantic musical movie ever definitely worth renting buying especially taste older style cinematography br br animal song alone make smile watching movie definite must madonna fan,1
sorry jacqueline hyde get jack l hyde jekyll hyde worst acting side hardcore porn mention script apparently written first grader undiagnosed learning disability br br jackie hyde inherits old mansion grandfather never knew guess yes inventor special formula slowly take one body mind yes mr hyde br br despite nice skin scene film fails register feeling emotion uncontrollable laughter br br much poor jackie try stay away granddaddy special formula result hour half wasted time,0
know want escavate moon real geneve debated project could lead make possible time machine say movie based fact future time movie scientifical project real hope moon exist happen movie movie saw original movie also read book book like though movie yes totally agree previous comment movie depressing unlike one good force one paralled future good movie,0
term art turbulent era literature visual art closing great fifty sixty year period creativity yet restarted music decade many see low point due corporate rock disco television golden age situation comedy odd couple mary tyler moore show h family film even greater period creativity genre saw rise american auteur director like robert altman francis ford coppola martin scorsese ash old studio system dominated hollywood half century director wanted craft literate art film mass sort staple europe since end second world war yet studio trying keep pace socially aware film sort seen since br br unlike film starring actor like jimmy cagney john garfield usually co starring dead end kid dealt social issue gritty realistic way realistic one could get sound stage social consciousness late early manifested science fiction film allowed left wing hollywood preach mass guise considered little comic strip entertainment precedent approach several flying saucer film dealt political zeitgeist mccarthy era notably day earth stood still invasion body snatcher early saw rod serling constantly subverting political conservatism time casting social issue science fiction setting classic sci fi television anthology show twilight zone among studio offering time ecologically sensitive silent running george lucas first film thx dealt consumerism group think existentialism logan run hammered away communism state control versus right individual film reference quite heavyhanded reek current arab oil crisis rampant inflation jarred strawberry cost soylent ration assorted colored food soylent yellow soylent red new soylent green reputedly made finest undersea growth manner unlike gas rationing time scene food riot eerie echo oil riot many gas station year film release scene crowding body live dead lying still chilling well influential later film like escape new york obvious progeny rest script stanley r greenberg however rather pedestrian fairly standard dystopian flick fleischer cinematographer richard h kline great job filling screen interesting image sound spice thing use soft dimly lit visuals murkily filtered add stygian feel new york film almost like colorized version carl theodor dreyer vampyr light film come artificial source fashion faux pa film could truly seem timeless br br end film thorn sneak processing plant human corps made soylent green wafer chilling oddly drama le end soylent minion hunt thorn survives long enough utter film catchphrase chief hatcher yet one know enough hatcher already co opted track record taking easy way yet fact ambiguity show film recapitulate character dilemma depth many later better made film sci fi also soylent green still film worth watching,1
real weirdo start another take psycho shower scene campus get crazier several coeds doofy boyfriend head south spring break trouble start drive redneck county ruled homicidal sheriff dean one college cuties wanders wood witness murder sheriff head blown open let rip macon county line time dean stalk trap slaughter witless witness one one tony march target evil shotgun happy dean movie overall tone truly disturbing ending abrupt almost think director ran film also study despair shallow grave must misanthrope misogynist nihilist world,1
movie seriously awful acting worst worse student film super cheesy think worst actor old lady first thought well old movie remembered excuse seen older movie way better acting br br music terrible really choppy editing poor dialog sync br br overall movie even deserve watched bored movie hardly entertained laughable dead grandmother left pinkie toe could make better movie,0
episode really hoping mention canceled everything connected show including actor dumped along toxic waste middle ocean somewhere never seen series really dire br br program listed genre comedy best misleading hard believe ben elton could write something bad maybe point lot input writer everything connected episode even laughed br br oh believe ardal hanlon actually stopped hero started instead decision making skill obviously impaired day perhaps simply read realise poor script blessed get wrong hero masterpiece million time better piece junk br br annoy even bet get dvd release well many great tv series getting released,0
directed diane keaton adapted book franz lidz young mother selma lidz andie macdowell battling serious illness self proclaimed inventor husband sid john tururro little lacking emotion department unhappy new home situation sensitive son steven nathan watt decides want stay two eccentric uncle danny michael richards melvin lou cutell mom well steven seems happier even take interest strange uncle living habit even decides want change name franz set early drama bit comedic change zany macdowell fan unstrung hero assures attitude albeit enjoyed film total waste,0
maybe personal affection screen version mika waltari novel fondness thing egyptian grew loving visit mummy boston museum fine art think maltin tad tough rather good film production value great regarding color cinematography appears effort went historical authenticity much novel sure purdom admittedly bit stiff lead role one accept part sinuhe character victor mature well victor mature peter ustinov delight watch type role always well wittily bella darvi performance nefer classically camp find even michael wilding rather dry portrayal akenaten appeal br br historical oddity akenaten monotheism brief detour ancient egypt theological history interesting akenaten well worth reading religious war portrayed basis fact br br interesting footnote regarding darvi whose birth name bayla wegier polish emigre producer darryl zanuck wife violet took wing believe may even adopted screen name darvi formed zannuck wife first name continued acting career france never achieved great success rather unhappy life died hand br br altogether interesting film enjoyable watch visual value alone american movie classic show occasionally letterbox essential capturing scope sweep story,1
got subjected pile one wednesday afternoon mother law watching get someone basically remake crappy high budget hollywood flop core washed actor like luke perry high budget one flopped make people think movie year later budget would go anywhere laughing movie insanely similar fact shocked held legal rather airing tv basically script core redone badly seen core know worse funny since core already bad funny br br enjoy getting laugh really bad movie one right alley thing say wish luke perry able career horrible actor land horrible role crappy made tv movie run daytime television pretty much one step closer end would career,0
shot vancouver mountain low country south carolina visible background heaven sake reset location coastal mountain south carolina period br br lame visuals beautiful story limped along br br really understand hit book although admit one read yet usually read book give film miss nothing movie made want buy book even borrow library br br verdict mermaid chair seemed pretty shallow moi,0
running man along total recall favorite schwarzenegger movie meant acting script even par arnie movie like predator terminator submit idea behind movie one coolest ever hit big screen state sponsored game show criminal convicted serious crime compete heroic stalker armed kind weapon runner equipped none order satisfy public lust sport blood ultimate prize winning runner freedom rule claim br br movie top gory death scene cheesy one liner really lot say someone else pointed commentary culture government presented movie go suffice say look beyond seemingly silly feel movie enjoy much especially big sf fan lot imagination like said trying serious art film surprisingly layered shoot em flick premise borrowed richard bachman aka stephen king short novel diverges fairly strongly source material especially towards end book end rather nihilistically needle say movie enjoyed like movie better br br favorite line guess caused steroid,1
tired looking burt reynolds play mercenary battling former employer gizmo non hero plan sell iranian low rent video nonsense producer silk stalking offer decent action footage lot ineptly staged drama lack logic truly dreadful dialogue defining aspect although final twist allegiance shift could nifty end better movie burt still presence although also mean notice mouth insultingly half baked one liner,0
co directed starring rutger hauer film short based short story dutch writer harry murlisch br br minute film length get see life time harry unravels long time fascination room pass constantly youth returning city many year later find rented room br br using black white film texture accentuated delicate telling tale voice harry drawing world br br subtle tight performance rutger hauer non speaking character wonderful soundtrack dutch musician dyzack br br moment difficult see movie available dvd region l infidele liv ullman bonus track due released dvd hitcher another tight different performance hauer br br see film,1
sometimes ignore little voice head say stay away movie pay attention little voice may worst movie ever non pleasure sitting may best reason remember dvd player fast forward button made budget somewhere vicinity cavern obviously quick cheapie made piggyback current bunch scary cave lot darkness claustrophobic spelunker unknown menace flick like cave descent year back similar rash look alike movie used sea going vessel instead cave scary boat submarine lot darkness claustrophobic adventurer unknown menace old old cavern really blair witch project time lost earth lost top throw flashlight failing battery cow skull fang glued monster one stupidest twist climax ever put film said let urge listen little voice head friend want happy life stay away movie,0
superb acting wonderful set clothes music story br br amazed review movie certainly one best br br also wonderful movie see tandem great random harvest much opening crisis br br middle aged unknown english w w officer hospital toward close war suffering shell shock complete amnesia without idea name origin anywhere belongs prof wealthy established man recovers remember year war br br movie resemblance end br br warmest thanks participated movie particularly actor ian holm alan bates ann margret great surprising casting choice glenda jackson julie christie br br one stay forever,1
thought movie pretty good part corny understandable since made year ago thought best performance movie given michele morgan played millie convincingly jack haley also really good mike brien even though big frank sinatra fan think good movie craving silly top musical comedy higher higher movie br br,1
want cynical pedantic could point opening raf lancaster bomber mortally wounded nd may somewhat unlikely since german air defence lively adolph hitler day movie viewed cynical audience guess character killed literally last hour war add poignancy fact survived second world war fully appreciate intellect beauty soul powell pressburger masterpiece scene heaven painfully twee viewed today view movie context made raf bomber command lost men war number america lost nam shorter period far far smaller pool active combatant atheist fox hole doubt lost relative conflict view material atheism sensible thing richar attenborough young pilot look awe sight many war hero must openly wept scene remembered much missed comrade survive war also bare mind despite losing several million people seems people germany passing pearly gate obvious nazi go heaven br br plot dashing young pilot peter carter arguing life front celestial court much appeal subtext see matter life death highly political visionary film lament end british empire replaced american ambition little thing show film made people aware american history culture one ethnic mix america even today many briton think usa overwhelmingly composed white anglo saxon protestant fact american white european film rightly contains scene multitude different race confess american peter judged abraham farlan anglophobe first revolutionary killed british force american war independence special relationship britain america special relationship powell pressburger know history come britain america obviously know future br br remember watch movie mind past mind present strange beautiful poignant clever film would never ever work made last year imagine story set revolved around british soldier killed iraq,1
completely forgotten midnight madness found surfing imdb coming back br br one naughton first movie well fox sharp eyed connoisseur also pick kaplan henry tv alice fiedler voice piglet winnie pooh cartoon blocker son dan ho blocker tv bonanza br br two stand mind furst animal house superdude eddie deezen furst play baddie time one best scene asks dad accept dad look obese slovenly frame give simple one word response yuck br br deezen well show latter day jerry lewis stumble around wade mini golf pond put melon half ear end maggie roswell fall hero br br film typical early stupidity college kid staying curfew going city wide scavenger hunt prove division student best campus jock nerd rich kid feminist group made little br br win care lot fun watching disney picture first foray pg territory creating touchstone picture br br seven star catch midnight madness way br br long live leon,1
guessing matter fan car luv sound dodge challenger growl along road noise chevy make scream ecstasy tear round corner blast sound classic vehicle burst flame explodes biggest car enthusiast stretch imagination really rev engine denying importance transport cinema even said invention train one biggest influence early cinema looking window almost like moving picture idea transported different time space car remains popular luved even got genre carsploitation genre genre focus purely beauty car effect porn car porn talking rather nasty documentary channel men actually sexual intercourse car whatever float car guess moving whilst running empty quite pornographic vanishing point richard c sarafian instance close ups car motion bump curve mean car main focus film fact car become character later objectified fetishised much woman fact maybe even holy holy car something every car film besides one background simply beautiful  work art question br br saying incredible car way given character actually start sympathising car spoiler  notably scene car wrecked burnt spoiler become almost convention carsploitation genre evil plymouth fury christine john carpenter satan custom lincoln mark iii car elliot silverstein nifty little mini cooper italian job peter collinson friendly volkswagen beetle love bug robert stevenson course car death race paul bartel even wacky race character ironically however emphasis car often take human character certainly case running empty one human character blind character drive car hearing rather sight sort dimension rest much stock character stereotypical australian teenager big hair annoying accent none would look place neighbour especially kylie minouge look like give damn car racing crashing like really watching wrong genre br br car scene certainly selling point film best thing got going fast fast talking rather annoying technique film seem use record car speeding around mph speed oooh film car zooming along top speed real time  fancy editing trick got speed check crash check check check whilst car crashing everywhere la incredibly blue brother john landis car crash film certainly crash would seem use gunpowder something similar build car one little hit kaboom flame kind reminded thriller cruel picture bo arne vibenius sense br br simply awesome scene especially start end quite scene slow everything done opinion fail add much film note exploding car needed however couple exception great scene  spoiler especially attempted rape scene br br man film boy film full car vroom vroom vrooming around outback couple tit thrown good measure recommend little film anyone even keen cyclist  great film switch brain sit back leather chair put full volume give luvs luvs  bruuuuum p  amazon selling £  real bargain although dvd lack special feature whatsoever,1
even though first film broken lizard group last one saw mildly enjoyed super trooper managed sit crap club dred beerfest surprised hear earlier film sit high hope hoping funny campus romp friend asked keep mind younger obviously first foray film still disappointed taking away acting comedy skill bl guy ok whole film tiresome clichéd frankly boring actor film really poor acting rugby game even resemble rugby poor showing improved drastically super trooper declined since let hope get back form super trooper,0
frank sinatra first three film purely speciality act ostensibly playing merely show croon song nightclub sequence somebody else movie fourth film enjoyable higher higher young blue eye transition acting career playing actual role task made easier playing fictional story give chance croon number br br sinatra entrance quite funny michele morgan hears knock door asks outside hoboken toned voice answer frank sinatra sure enough br br opening credit higher higher may confuse viewer name songwriter rodgers hart prominently displayed fact contributed one song musical disgustingly rich cast manage toss sort intro entirely different song debutante interestingly rodgers hart song one weakest perhaps least enjoyable song movie score several others lively tempo number notably important affair come love saw first br br sinatra good movie would better work sing better material elsewhere real merit higher higher delightful turn performer rarely made film paul grace hartman extremely popular husband wife dance team starred several broadway revue genuinely graceful ballroom dancer put plenty physical comedy dance material grace high kick knock shoe paul hand grace hartman died cancer age almost film work real pleasure film give u rare chance see close hear beautiful singing voice notice sexy look maid uniform grace hartman death husband long career character actor occasionally dancing solo alongside ken berry one memorable episode mayberry rfd br br also quite attractive maid uniform higher higher vivacious teenage singer marcy mcguire talented girl make movie perhaps bit similar personality betty hutton enjoy hutton performance like marcy mcguire even better near end higher higher amusing bit physical business featuring mcguire mary wickes waitress taking turn move table table nightclub alternating stride short mcguire tall gawky wickes hilarious regrettably although leon errol play large role higher higher given almost comedy business famous rubber legged dance jack haley despite prominent billing also wasted br br well represented dooley wilson inevitably remembered sam casablanca film wilson singing faked keyboard performance time go real life wilson play piano higher higher sings pleasingly give amusing reaction player le enjoyable mel odious mean mel torme victor borge give rare film performance handling dialogue deftly never keyboard comedy later successfully stage show br br plot forget higher higher nobody idea great musical enjoyable delight rate director tim whelan worked britain well hollywood deserves much better known,1
named everybody love sebastian rural go nowhere town high school junior senior seemed flip flop one weird hair leo like good look big plate full issue step dad announces definite plan sex change operation upon mom call marriage quits sebastian called f word everyone mother kissing around various girl getting high ready whip supermarket saving strawberry prostitute clutch ruthless pimp br br sebastian buddy make eddie haskal look like choir boy bad association get much worse sebastian seems go harold suicide attempt record although admit suicidal tendanccies apparent reason genius level sat scoring sebastian must graduate year early although clue future want attend college give nonsense br br film look week life someone pretty messed final scene suggests thing alright although left entirely viewer br br maker film seem bank solely undisputed appeal attractive male lead story leaf lot desired looking gorgeous kid next exactly satisfy lackluster production value measure film independent otherwise low budget weak story need pretty face carry result project forgettable insult intelligent cinema fan,0
really wanted like pillow book intriguing story interesting character outline ewan macgregor utterly glorious altogether unfortunately hated every minute greenaway got enamoured presenting movie uniquely film benefit even get vivian wu abysmal acting br br get distracted story billion teeny window calligraphy roll bottom screen displaying lyric music playing seems lost sight presenting actual story developing plot got entangled foo foo embellishment nothing anything bit like presenting john singer sargeant portrait chintzy hallmark frame say grandma love big sparkly letter br br movie seems casualty director auteur ego instead could disturbingly horrifyingly beautiful another director hand jeunet coppola could masterpiece greenaway hand best relegated fine art class also take seriously,0
